timestamp,home_id,energy_consumption_kWh,power_consumption_W,voltage,current,temperature_setting_C,occupancy_status,appliance,usage_duration_minutes,device_status,room_location,season,day_of_week,hour_of_day,holiday,peak_hour_flag,appliance_category,appliance_type,weather_condition,outside_temperature_C,humidity_percent,energy_cost_rs,carbon_emission_kg,waste_flag
2024-12-27 07:00:00,H143,2.0,2000,230,8.7,18,Occupied,Water Heater,60,ON,Study Room,Autumn,Thursday,7,No,0,High,Heating,Normal,28,84,14.0,1.64,0
2024-12-27 07:30:00,H158,0.04,40,240,0.17,22,Partial,Light,60,ON,Bedroom,Autumn,Friday,7,No,0,Low,Lighting,Rainy,22,56,0.28,0.03,0
2024-12-27 08:00:00,H085,0.05,70,240,0.29,24,Occupied,Fan,45,ON,Study Room,Autumn,Saturday,8,No,0,Low,Ventilation,Rainy,22,44,0.35,0.04,0
2024-12-27 08:30:00,H014,0.03,40,230,0.17,26,Partial,Light,45,ON,Living Room,Autumn,Sunday,8,Yes,0,Low,Lighting,Normal,24,75,0.21,0.02,0
2024-12-27 09:00:00,H135,0.07,100,230,0.43,20,Partial,TV,45,ON,Bedroom,Autumn,Monday,9,No,0,Low,Entertainment,Rainy,26,41,0.49,0.06,0
2024-12-27 09:30:00,H075,0.04,40,230,0.17,28,Partial,Light,60,ON,Dining Room,Autumn,Tuesday,9,No,0,Low,Lighting,Normal,28,40,0.28,0.03,0
2024-12-27 10:00:00,H108,2.4,1200,240,5.0,22,Occupied,Microwave,120,ON,Kitchen,Autumn,Wednesday,10,No,0,Medium,Cooking,Normal,26,70,16.8,1.97,0
2024-12-27 10:30:00,H056,0,1000,220,4.55,26,Vacant,Iron,0,OFF,Dining Room,Autumn,Thursday,10,No,0,Medium,Clothing,Normal,22,77,0,0.0,0
2024-12-27 11:00:00,H168,1.0,2000,230,8.7,22,Occupied,Water Heater,30,ON,Dining Room,Autumn,Friday,11,No,0,High,Heating,Cloudy,28,51,7.0,0.82,0
2024-12-27 11:30:00,H137,0.03,40,230,0.17,28,Vacant,Light,45,ON,Hall,Autumn,Saturday,11,Yes,0,Low,Lighting,Cloudy,24,64,0.21,0.02,1
2024-12-27 12:00:00,H176,0.15,200,240,0.83,30,Occupied,Fridge,45,ON,Hall,Autumn,Sunday,12,Yes,0,Medium,Cooling,Normal,28,70,1.05,0.12,0
2024-12-27 12:30:00,H138,0.05,100,240,0.42,18,Occupied,TV,30,ON,Kitchen,Autumn,Monday,12,No,0,Low,Entertainment,Rainy,28,70,0.35,0.04,0
2024-12-27 13:00:00,H093,0.15,150,230,0.65,24,Occupied,Computer,60,ON,Living Room,Autumn,Tuesday,13,No,0,Low,Work,Rainy,28,59,1.05,0.12,0
2024-12-27 13:30:00,H103,0.04,40,240,0.17,22,Occupied,Light,60,ON,Kitchen,Autumn,Wednesday,13,No,0,Low,Lighting,Cloudy,26,60,0.28,0.03,0
2024-12-27 14:00:00,H126,0.05,100,240,0.42,22,Occupied,TV,30,OFF,Hall,Autumn,Thursday,14,No,0,Low,Entertainment,Normal,24,53,0.35,0.04,0
2024-12-27 14:30:00,H156,1.5,2000,220,9.09,20,Occupied,Water Heater,45,ON,Kitchen,Autumn,Friday,14,No,0,High,Heating,Rainy,28,63,10.5,1.23,0
2024-12-27 15:00:00,H159,1.5,2000,220,9.09,24,Occupied,Water Heater,45,ON,Hall,Autumn,Saturday,15,No,0,High,Heating,Rainy,22,69,10.5,1.23,0
2024-12-27 15:30:00,H056,0.5,500,220,2.27,28,Vacant,Washing Machine,60,ON,Dining Room,Autumn,Sunday,15,No,0,Medium,Laundry,Cloudy,26,61,3.5,0.41,1
2024-12-27 16:00:00,H118,0.05,200,230,0.87,24,Vacant,Fridge,15,ON,Bedroom,Autumn,Monday,16,No,0,Medium,Cooling,Rainy,22,62,0.35,0.04,1
2024-12-27 16:30:00,H056,0,150,220,0.68,26,Occupied,Computer,0,OFF,Dining Room,Autumn,Tuesday,16,No,0,Low,Work,Normal,24,56,0,0.0,0
2024-12-27 17:00:00,H001,1.5,2000,230,8.7,22,Vacant,Water Heater,45,ON,Living Room,Autumn,Wednesday,17,No,0,High,Heating,Rainy,22,65,10.5,1.23,1
2024-12-27 17:30:00,H073,0,40,240,0.17,28,Occupied,Light,0,OFF,Kitchen,Autumn,Thursday,17,No,0,Low,Lighting,Cloudy,24,75,0,0.0,0
2024-12-27 18:00:00,H059,2.25,1500,230,6.52,18,Occupied,AC,90,OFF,Bedroom,Autumn,Friday,18,No,0,High,Cooling,Cloudy,28,49,15.75,1.84,0
2024-12-27 18:30:00,H117,2.4,1200,240,5.0,20,Occupied,Microwave,120,ON,Bedroom,Autumn,Saturday,18,No,0,Medium,Cooking,Normal,22,64,16.8,1.97,0
2024-12-27 19:00:00,H129,2.0,2000,230,8.7,18,Occupied,Water Heater,60,ON,Kitchen,Autumn,Sunday,19,Yes,1,High,Heating,Normal,22,82,14.0,1.64,0
2024-12-27 19:30:00,H012,2.0,1000,220,4.55,28,Occupied,Iron,120,ON,Living Room,Autumn,Monday,19,No,1,Medium,Clothing,Cloudy,24,46,14.0,1.64,0
2024-12-27 20:00:00,H123,2.5,1000,240,4.17,24,Occupied,Iron,150,ON,Study Room,Autumn,Tuesday,20,No,1,Medium,Clothing,Rainy,22,59,17.5,2.05,0
2024-12-27 20:30:00,H187,4.0,2000,240,8.33,20,Occupied,Water Heater,120,ON,Hall,Autumn,Wednesday,20,No,1,High,Heating,Normal,26,52,28.0,3.28,0
2024-12-27 21:00:00,H090,0.14,70,220,0.32,20,Occupied,Fan,120,ON,Study Room,Autumn,Thursday,21,No,1,Low,Ventilation,Cloudy,22,47,0.98,0.11,0
2024-12-27 21:30:00,H120,4.0,2000,240,8.33,20,Occupied,Water Heater,120,ON,Bedroom,Autumn,Friday,21,No,1,High,Heating,Rainy,22,63,28.0,3.28,0
2024-12-27 22:00:00,H177,5.0,2000,220,9.09,30,Occupied,Water Heater,150,ON,Dining Room,Autumn,Saturday,22,Yes,1,High,Heating,Normal,24,69,35.0,4.1,0
2024-12-27 22:30:00,H130,0.3,200,230,0.87,28,Occupied,Fridge,90,ON,Bedroom,Autumn,Sunday,22,No,1,Medium,Cooling,Cloudy,28,67,2.1,0.25,0
2024-12-27 23:00:00,H033,0,150,220,0.68,22,Occupied,Computer,0,OFF,Study Room,Autumn,Monday,23,No,0,Low,Work,Cloudy,28,70,0,0.0,0
2024-12-27 23:30:00,H199,0.05,200,240,0.83,28,Occupied,Fridge,15,ON,Bedroom,Autumn,Tuesday,23,No,0,Medium,Cooling,Cloudy,22,79,0.35,0.04,0
2024-12-28 00:00:00,H022,2.4,1200,230,5.22,20,Occupied,Microwave,120,ON,Kitchen,Autumn,Wednesday,0,No,0,Medium,Cooking,Rainy,22,76,16.8,1.97,0
2024-12-28 00:30:00,H200,0.9,1200,240,5.0,30,Occupied,Microwave,45,ON,Hall,Autumn,Thursday,0,No,0,Medium,Cooking,Normal,22,41,6.3,0.74,0
2024-12-28 01:00:00,H145,0.2,200,220,0.91,30,Vacant,Fridge,60,ON,Kitchen,Autumn,Friday,1,No,0,Medium,Cooling,Rainy,28,69,1.4,0.16,1
2024-12-28 01:30:00,H088,0.05,70,220,0.32,20,Vacant,Fan,45,ON,Dining Room,Autumn,Saturday,1,Yes,0,Low,Ventilation,Normal,24,79,0.35,0.04,1
2024-12-28 02:00:00,H021,2.4,1200,220,5.45,18,Vacant,Microwave,120,ON,Study Room,Autumn,Sunday,2,No,0,Medium,Cooking,Rainy,22,85,16.8,1.97,1
2024-12-28 02:30:00,H141,0.6,1200,230,5.22,24,Occupied,Microwave,30,ON,Dining Room,Autumn,Monday,2,No,0,Medium,Cooking,Rainy,28,54,4.2,0.49,0
2024-12-28 03:00:00,H181,0,150,240,0.62,26,Occupied,Computer,0,OFF,Bedroom,Autumn,Tuesday,3,No,0,Low,Work,Rainy,26,42,0,0.0,0
2024-12-28 03:30:00,H151,0.2,200,230,0.87,20,Vacant,Fridge,60,ON,Study Room,Autumn,Wednesday,3,No,0,Medium,Cooling,Normal,22,73,1.4,0.16,1
2024-12-28 04:00:00,H186,1.0,500,230,2.17,26,Occupied,Washing Machine,120,ON,Study Room,Autumn,Thursday,4,No,0,Medium,Laundry,Rainy,22,82,7.0,0.82,0
2024-12-28 04:30:00,H044,0.4,200,230,0.87,24,Occupied,Fridge,120,ON,Hall,Autumn,Friday,4,No,0,Medium,Cooling,Cloudy,22,77,2.8,0.33,0
2024-12-28 05:00:00,H026,0,2000,220,9.09,22,Occupied,Water Heater,0,OFF,Dining Room,Autumn,Saturday,5,Yes,0,High,Heating,Rainy,28,78,0,0.0,0
2024-12-28 05:30:00,H155,0.07,100,240,0.42,24,Occupied,TV,45,ON,Living Room,Autumn,Sunday,5,No,0,Low,Entertainment,Cloudy,22,48,0.49,0.06,0
2024-12-28 06:00:00,H092,0.04,70,240,0.29,18,Occupied,Fan,30,ON,Kitchen,Autumn,Monday,6,No,0,Low,Ventilation,Normal,24,53,0.28,0.03,0
2024-12-28 06:30:00,H066,0.04,150,230,0.65,26,Occupied,Computer,15,ON,Hall,Autumn,Tuesday,6,No,0,Low,Work,Cloudy,24,82,0.28,0.03,0
2024-12-28 07:00:00,H079,0.1,200,230,0.87,30,Occupied,Fridge,30,ON,Living Room,Autumn,Wednesday,7,No,0,Medium,Cooling,Normal,24,40,0.7,0.08,0
2024-12-28 07:30:00,H020,0.12,500,220,2.27,26,Occupied,Washing Machine,15,ON,Study Room,Autumn,Thursday,7,No,0,Medium,Laundry,Cloudy,28,74,0.84,0.1,0
2024-12-28 08:00:00,H197,0.05,70,220,0.32,24,Occupied,Fan,45,ON,Study Room,Autumn,Friday,8,No,0,Low,Ventilation,Cloudy,26,51,0.35,0.04,0
2024-12-28 08:30:00,H082,0.02,40,240,0.17,26,Partial,Light,30,ON,Kitchen,Autumn,Saturday,8,No,0,Low,Lighting,Rainy,24,85,0.14,0.02,0
2024-12-28 09:00:00,H088,0.2,200,230,0.87,18,Occupied,Fridge,60,OFF,Living Room,Autumn,Sunday,9,No,0,Medium,Cooling,Normal,28,69,1.4,0.16,0
2024-12-28 09:30:00,H164,0.03,100,240,0.42,24,Occupied,TV,15,ON,Bedroom,Autumn,Monday,9,No,0,Low,Entertainment,Rainy,24,46,0.21,0.02,0
2024-12-28 10:00:00,H056,0.05,100,230,0.43,24,Occupied,TV,30,ON,Study Room,Autumn,Tuesday,10,No,0,Low,Entertainment,Rainy,28,69,0.35,0.04,0
2024-12-28 10:30:00,H155,2.4,1200,240,5.0,26,Occupied,Microwave,120,ON,Hall,Autumn,Wednesday,10,No,0,Medium,Cooking,Rainy,26,76,16.8,1.97,0
2024-12-28 11:00:00,H185,0.5,2000,220,9.09,24,Occupied,Water Heater,15,ON,Living Room,Autumn,Thursday,11,No,0,High,Heating,Cloudy,22,75,3.5,0.41,0
2024-12-28 11:30:00,H197,0.14,70,240,0.29,28,Occupied,Fan,120,ON,Bedroom,Autumn,Friday,11,No,0,Low,Ventilation,Cloudy,24,55,0.98,0.11,0
2024-12-28 12:00:00,H022,0.04,40,230,0.17,20,Occupied,Light,60,ON,Dining Room,Autumn,Saturday,12,No,0,Low,Lighting,Cloudy,24,51,0.28,0.03,0
2024-12-28 12:30:00,H027,0.03,40,240,0.17,18,Occupied,Light,45,ON,Dining Room,Autumn,Sunday,12,No,0,Low,Lighting,Rainy,24,70,0.21,0.02,0
2024-12-28 13:00:00,H197,1.5,1500,230,6.52,30,Occupied,AC,60,ON,Bedroom,Autumn,Monday,13,No,0,High,Cooling,Normal,22,72,10.5,1.23,0
2024-12-28 13:30:00,H100,0.25,500,240,2.08,26,Occupied,Washing Machine,30,ON,Study Room,Autumn,Tuesday,13,No,0,Medium,Laundry,Cloudy,22,84,1.75,0.2,0
2024-12-28 14:00:00,H010,0.5,1000,220,4.55,20,Occupied,Iron,30,ON,Dining Room,Autumn,Wednesday,14,No,0,Medium,Clothing,Rainy,28,71,3.5,0.41,0
2024-12-28 14:30:00,H143,0.75,1500,220,6.82,26,Occupied,AC,30,ON,Hall,Autumn,Thursday,14,No,0,High,Cooling,Cloudy,22,63,5.25,0.61,0
2024-12-28 15:00:00,H034,0.04,70,220,0.32,18,Vacant,Fan,30,ON,Bedroom,Autumn,Friday,15,No,0,Low,Ventilation,Cloudy,28,56,0.28,0.03,1
2024-12-28 15:30:00,H105,0.38,1500,240,6.25,28,Occupied,AC,15,OFF,Bedroom,Autumn,Saturday,15,No,0,High,Cooling,Rainy,24,56,2.66,0.31,0
2024-12-28 16:00:00,H109,0,40,220,0.18,30,Occupied,Light,0,OFF,Kitchen,Autumn,Sunday,16,No,0,Low,Lighting,Normal,26,47,0,0.0,0
2024-12-28 16:30:00,H146,0.07,70,220,0.32,26,Occupied,Fan,60,ON,Study Room,Autumn,Monday,16,No,0,Low,Ventilation,Normal,26,65,0.49,0.06,0
2024-12-28 17:00:00,H121,0,200,240,0.83,30,Occupied,Fridge,0,OFF,Dining Room,Autumn,Tuesday,17,No,0,Medium,Cooling,Normal,26,65,0,0.0,0
2024-12-28 17:30:00,H155,0,40,220,0.18,20,Vacant,Light,0,OFF,Bedroom,Autumn,Wednesday,17,No,0,Low,Lighting,Normal,24,44,0,0.0,0
2024-12-28 18:00:00,H104,3.0,1200,230,5.22,20,Occupied,Microwave,150,ON,Dining Room,Autumn,Thursday,18,No,0,Medium,Cooking,Rainy,24,54,21.0,2.46,0
2024-12-28 18:30:00,H107,0.5,200,240,0.83,26,Occupied,Fridge,150,ON,Dining Room,Autumn,Friday,18,No,0,Medium,Cooling,Rainy,24,56,3.5,0.41,0
2024-12-28 19:00:00,H055,3.0,1200,220,5.45,24,Occupied,Microwave,150,OFF,Study Room,Autumn,Saturday,19,Yes,1,Medium,Cooking,Cloudy,28,49,21.0,2.46,0
2024-12-28 19:30:00,H070,3.6,1200,220,5.45,18,Occupied,Microwave,180,OFF,Hall,Autumn,Sunday,19,No,1,Medium,Cooking,Rainy,22,70,25.2,2.95,0
2024-12-28 20:00:00,H090,1.8,1200,220,5.45,20,Occupied,Microwave,90,OFF,Bedroom,Autumn,Monday,20,No,1,Medium,Cooking,Cloudy,26,66,12.6,1.48,0
2024-12-28 20:30:00,H190,0.3,200,230,0.87,18,Occupied,Fridge,90,ON,Dining Room,Autumn,Tuesday,20,No,1,Medium,Cooling,Normal,24,67,2.1,0.25,0
2024-12-28 21:00:00,H068,3.0,2000,230,8.7,22,Occupied,Water Heater,90,ON,Bedroom,Autumn,Wednesday,21,No,1,High,Heating,Rainy,22,80,21.0,2.46,0
2024-12-28 21:30:00,H116,1.5,1500,230,6.52,30,Occupied,AC,60,ON,Hall,Autumn,Thursday,21,No,1,High,Cooling,Rainy,24,48,10.5,1.23,0
2024-12-28 22:00:00,H138,0.75,500,240,2.08,28,Occupied,Washing Machine,90,ON,Bedroom,Autumn,Friday,22,No,1,Medium,Laundry,Normal,24,46,5.25,0.61,0
2024-12-28 22:30:00,H154,2.4,1200,240,5.0,30,Occupied,Microwave,120,ON,Bedroom,Autumn,Saturday,22,No,1,Medium,Cooking,Cloudy,22,60,16.8,1.97,0
2024-12-28 23:00:00,H101,0.3,1200,230,5.22,22,Occupied,Microwave,15,ON,Hall,Autumn,Sunday,23,No,0,Medium,Cooking,Cloudy,28,56,2.1,0.25,0
2024-12-28 23:30:00,H118,0.38,1500,230,6.52,28,Vacant,AC,15,ON,Dining Room,Autumn,Monday,23,No,0,High,Cooling,Normal,24,42,2.66,0.31,1
2024-12-29 00:00:00,H005,0.25,1000,230,4.35,28,Vacant,Iron,15,ON,Study Room,Autumn,Tuesday,0,No,0,Medium,Clothing,Normal,28,44,1.75,0.2,1
2024-12-29 00:30:00,H184,0.2,200,240,0.83,28,Occupied,Fridge,60,ON,Kitchen,Autumn,Wednesday,0,No,0,Medium,Cooling,Rainy,24,65,1.4,0.16,0
2024-12-29 01:00:00,H178,0,150,240,0.62,20,Occupied,Computer,0,OFF,Dining Room,Autumn,Thursday,1,No,0,Low,Work,Rainy,26,47,0,0.0,0
2024-12-29 01:30:00,H137,0.38,500,240,2.08,28,Occupied,Washing Machine,45,ON,Bedroom,Autumn,Friday,1,No,0,Medium,Laundry,Cloudy,22,61,2.66,0.31,0
2024-12-29 02:00:00,H182,0.5,500,220,2.27,18,Occupied,Washing Machine,60,ON,Bedroom,Autumn,Saturday,2,No,0,Medium,Laundry,Normal,22,80,3.5,0.41,0
2024-12-29 02:30:00,H125,0.5,1000,220,4.55,18,Vacant,Iron,30,ON,Hall,Autumn,Sunday,2,Yes,0,Medium,Clothing,Normal,24,49,3.5,0.41,1
2024-12-29 03:00:00,H158,0.03,100,230,0.43,22,Occupied,TV,15,ON,Dining Room,Autumn,Monday,3,No,0,Low,Entertainment,Normal,24,81,0.21,0.02,0
2024-12-29 03:30:00,H008,0,1200,240,5.0,30,Occupied,Microwave,0,OFF,Hall,Autumn,Tuesday,3,No,0,Medium,Cooking,Cloudy,26,62,0,0.0,0
2024-12-29 04:00:00,H086,0,1000,240,4.17,26,Occupied,Iron,0,OFF,Hall,Autumn,Wednesday,4,No,0,Medium,Clothing,Cloudy,28,52,0,0.0,0
2024-12-29 04:30:00,H113,0,200,240,0.83,26,Occupied,Fridge,0,OFF,Living Room,Autumn,Thursday,4,No,0,Medium,Cooling,Normal,24,84,0,0.0,0
2024-12-29 05:00:00,H165,0.5,500,240,2.08,28,Occupied,Washing Machine,60,OFF,Kitchen,Autumn,Friday,5,No,0,Medium,Laundry,Rainy,24,44,3.5,0.41,0
2024-12-29 05:30:00,H200,0.25,1000,220,4.55,30,Vacant,Iron,15,ON,Dining Room,Autumn,Saturday,5,No,0,Medium,Clothing,Cloudy,28,63,1.75,0.2,1
2024-12-29 06:00:00,H196,0.1,100,220,0.45,26,Occupied,TV,60,OFF,Dining Room,Autumn,Sunday,6,No,0,Low,Entertainment,Cloudy,22,68,0.7,0.08,0
2024-12-29 06:30:00,H104,0.5,500,230,2.17,30,Occupied,Washing Machine,60,ON,Dining Room,Autumn,Monday,6,No,0,Medium,Laundry,Cloudy,26,59,3.5,0.41,0
2024-12-29 07:00:00,H108,1.2,1200,230,5.22,26,Occupied,Microwave,60,ON,Bedroom,Autumn,Tuesday,7,No,0,Medium,Cooking,Cloudy,24,80,8.4,0.98,0
2024-12-29 07:30:00,H023,1.0,2000,240,8.33,28,Occupied,Water Heater,30,ON,Hall,Autumn,Wednesday,7,No,0,High,Heating,Normal,22,40,7.0,0.82,0
2024-12-29 08:00:00,H149,0.04,70,240,0.29,22,Occupied,Fan,30,OFF,Dining Room,Autumn,Thursday,8,No,0,Low,Ventilation,Cloudy,22,73,0.28,0.03,0
2024-12-29 08:30:00,H175,0.1,100,220,0.45,18,Partial,TV,60,ON,Study Room,Autumn,Friday,8,No,0,Low,Entertainment,Normal,24,41,0.7,0.08,0
2024-12-29 09:00:00,H083,0.05,70,230,0.3,24,Occupied,Fan,45,OFF,Kitchen,Autumn,Saturday,9,No,0,Low,Ventilation,Rainy,22,63,0.35,0.04,0
2024-12-29 09:30:00,H184,0.05,200,240,0.83,30,Occupied,Fridge,15,ON,Dining Room,Autumn,Sunday,9,No,0,Medium,Cooling,Rainy,24,84,0.35,0.04,0
2024-12-29 10:00:00,H102,0.38,500,230,2.17,24,Vacant,Washing Machine,45,ON,Bedroom,Autumn,Monday,10,No,0,Medium,Laundry,Cloudy,24,81,2.66,0.31,1
2024-12-29 10:30:00,H163,1.0,1000,220,4.55,24,Occupied,Iron,60,ON,Study Room,Autumn,Tuesday,10,No,0,Medium,Clothing,Rainy,28,63,7.0,0.82,0
2024-12-29 11:00:00,H064,0.5,1000,220,4.55,30,Occupied,Iron,30,OFF,Hall,Autumn,Wednesday,11,No,0,Medium,Clothing,Rainy,26,73,3.5,0.41,0
2024-12-29 11:30:00,H029,0.25,500,230,2.17,18,Vacant,Washing Machine,30,OFF,Bedroom,Autumn,Thursday,11,No,0,Medium,Laundry,Rainy,26,68,1.75,0.2,0
2024-12-29 12:00:00,H125,0.2,200,220,0.91,22,Occupied,Fridge,60,ON,Bedroom,Autumn,Friday,12,No,0,Medium,Cooling,Cloudy,24,84,1.4,0.16,0
2024-12-29 12:30:00,H027,0.9,1200,240,5.0,18,Occupied,Microwave,45,ON,Living Room,Autumn,Saturday,12,No,0,Medium,Cooking,Normal,22,47,6.3,0.74,0
2024-12-29 13:00:00,H083,1.0,1000,230,4.35,30,Occupied,Iron,60,ON,Study Room,Autumn,Sunday,13,Yes,0,Medium,Clothing,Normal,24,74,7.0,0.82,0
2024-12-29 13:30:00,H110,0.38,500,240,2.08,20,Occupied,Washing Machine,45,ON,Kitchen,Autumn,Monday,13,No,0,Medium,Laundry,Rainy,26,66,2.66,0.31,0
2024-12-29 14:00:00,H104,0.38,500,240,2.08,22,Occupied,Washing Machine,45,ON,Bedroom,Autumn,Tuesday,14,No,0,Medium,Laundry,Cloudy,26,68,2.66,0.31,0
2024-12-29 14:30:00,H039,0.2,200,220,0.91,18,Occupied,Fridge,60,ON,Living Room,Autumn,Wednesday,14,No,0,Medium,Cooling,Normal,26,58,1.4,0.16,0
2024-12-29 15:00:00,H181,0.5,500,220,2.27,24,Occupied,Washing Machine,60,ON,Bedroom,Autumn,Thursday,15,No,0,Medium,Laundry,Normal,28,57,3.5,0.41,0
2024-12-29 15:30:00,H113,0.07,70,230,0.3,22,Occupied,Fan,60,ON,Living Room,Autumn,Friday,15,No,0,Low,Ventilation,Normal,28,78,0.49,0.06,0
2024-12-29 16:00:00,H040,0.15,200,230,0.87,22,Occupied,Fridge,45,OFF,Bedroom,Autumn,Saturday,16,No,0,Medium,Cooling,Cloudy,24,64,1.05,0.12,0
2024-12-29 16:30:00,H020,1.0,500,230,2.17,24,Occupied,Washing Machine,120,OFF,Hall,Autumn,Sunday,16,No,0,Medium,Laundry,Normal,28,77,7.0,0.82,0
2024-12-29 17:00:00,H096,0.03,100,230,0.43,22,Occupied,TV,15,ON,Bedroom,Autumn,Monday,17,No,0,Low,Entertainment,Normal,26,44,0.21,0.02,0
2024-12-29 17:30:00,H033,1.0,500,230,2.17,18,Vacant,Washing Machine,120,OFF,Dining Room,Autumn,Tuesday,17,No,0,Medium,Laundry,Normal,28,58,7.0,0.82,0
2024-12-29 18:00:00,H025,1.5,500,240,2.08,24,Occupied,Washing Machine,180,ON,Living Room,Autumn,Wednesday,18,No,0,Medium,Laundry,Cloudy,26,52,10.5,1.23,0
2024-12-29 18:30:00,H110,0.12,40,240,0.17,24,Occupied,Light,180,ON,Dining Room,Autumn,Thursday,18,No,0,Low,Lighting,Cloudy,22,73,0.84,0.1,0
2024-12-29 19:00:00,H044,1.5,500,230,2.17,28,Occupied,Washing Machine,180,ON,Study Room,Autumn,Friday,19,No,1,Medium,Laundry,Rainy,26,82,10.5,1.23,0
2024-12-29 19:30:00,H012,2.5,1000,220,4.55,20,Occupied,Iron,150,OFF,Kitchen,Autumn,Saturday,19,Yes,1,Medium,Clothing,Normal,28,58,17.5,2.05,0
2024-12-29 20:00:00,H173,4.0,2000,240,8.33,22,Occupied,Water Heater,120,ON,Study Room,Autumn,Sunday,20,No,1,High,Heating,Rainy,26,75,28.0,3.28,0
2024-12-29 20:30:00,H115,1.2,1200,220,5.45,20,Occupied,Microwave,60,OFF,Dining Room,Autumn,Monday,20,No,1,Medium,Cooking,Rainy,24,62,8.4,0.98,0
2024-12-29 21:00:00,H142,2.0,1000,240,4.17,28,Occupied,Iron,120,ON,Bedroom,Autumn,Tuesday,21,No,1,Medium,Clothing,Cloudy,28,69,14.0,1.64,0
2024-12-29 21:30:00,H146,0.75,500,240,2.08,18,Occupied,Washing Machine,90,ON,Hall,Autumn,Wednesday,21,No,1,Medium,Laundry,Normal,24,63,5.25,0.61,0
2024-12-29 22:00:00,H024,0.2,200,240,0.83,30,Occupied,Fridge,60,ON,Study Room,Autumn,Thursday,22,No,1,Medium,Cooling,Rainy,28,48,1.4,0.16,0
2024-12-29 22:30:00,H013,6.0,2000,230,8.7,26,Occupied,Water Heater,180,OFF,Study Room,Autumn,Friday,22,No,1,High,Heating,Rainy,26,64,42.0,4.92,0
2024-12-29 23:00:00,H065,0.03,100,230,0.43,26,Vacant,TV,15,ON,Dining Room,Autumn,Saturday,23,No,0,Low,Entertainment,Cloudy,24,56,0.21,0.02,1
2024-12-29 23:30:00,H091,0,40,220,0.18,22,Occupied,Light,0,OFF,Living Room,Autumn,Sunday,23,No,0,Low,Lighting,Rainy,24,63,0,0.0,0
2024-12-30 00:00:00,H156,0.3,1200,240,5.0,28,Vacant,Microwave,15,OFF,Bedroom,Autumn,Monday,0,No,0,Medium,Cooking,Normal,22,70,2.1,0.25,0
2024-12-30 00:30:00,H069,3.0,1500,220,6.82,28,Vacant,AC,120,ON,Kitchen,Autumn,Tuesday,0,No,0,High,Cooling,Cloudy,28,49,21.0,2.46,1
2024-12-30 01:00:00,H141,0,1500,220,6.82,28,Occupied,AC,0,OFF,Hall,Autumn,Wednesday,1,No,0,High,Cooling,Cloudy,24,49,0,0.0,0
2024-12-30 01:30:00,H009,0.5,2000,230,8.7,26,Occupied,Water Heater,15,ON,Dining Room,Autumn,Thursday,1,No,0,High,Heating,Rainy,24,51,3.5,0.41,0
2024-12-30 02:00:00,H011,1.0,2000,240,8.33,28,Occupied,Water Heater,30,ON,Living Room,Autumn,Friday,2,No,0,High,Heating,Cloudy,24,79,7.0,0.82,0
2024-12-30 02:30:00,H200,0.08,40,230,0.17,22,Vacant,Light,120,ON,Kitchen,Autumn,Saturday,2,No,0,Low,Lighting,Cloudy,24,54,0.56,0.07,1
2024-12-30 03:00:00,H094,0,1500,220,6.82,18,Vacant,AC,0,OFF,Kitchen,Autumn,Sunday,3,No,0,High,Cooling,Cloudy,26,51,0,0.0,0
2024-12-30 03:30:00,H153,0.05,100,240,0.42,22,Occupied,TV,30,ON,Dining Room,Autumn,Monday,3,No,0,Low,Entertainment,Normal,22,64,0.35,0.04,0
2024-12-30 04:00:00,H041,0,70,240,0.29,22,Occupied,Fan,0,OFF,Bedroom,Autumn,Tuesday,4,No,0,Low,Ventilation,Rainy,24,70,0,0.0,0
2024-12-30 04:30:00,H120,0,1500,240,6.25,28,Occupied,AC,0,OFF,Living Room,Autumn,Wednesday,4,No,0,High,Cooling,Rainy,22,76,0,0.0,0
2024-12-30 05:00:00,H059,1.0,500,220,2.27,18,Occupied,Washing Machine,120,ON,Kitchen,Autumn,Thursday,5,No,0,Medium,Laundry,Rainy,24,68,7.0,0.82,0
2024-12-30 05:30:00,H138,1.0,500,230,2.17,24,Occupied,Washing Machine,120,ON,Bedroom,Autumn,Friday,5,No,0,Medium,Laundry,Cloudy,22,40,7.0,0.82,0
2024-12-30 06:00:00,H100,0.5,2000,220,9.09,20,Occupied,Water Heater,15,OFF,Dining Room,Autumn,Saturday,6,No,0,High,Heating,Normal,26,58,3.5,0.41,0
2024-12-30 06:30:00,H046,0.02,70,240,0.29,20,Partial,Fan,15,ON,Bedroom,Autumn,Sunday,6,No,0,Low,Ventilation,Cloudy,26,81,0.14,0.02,0
2024-12-30 07:00:00,H169,0.75,1000,220,4.55,20,Occupied,Iron,45,ON,Bedroom,Autumn,Monday,7,No,0,Medium,Clothing,Cloudy,22,76,5.25,0.61,0
2024-12-30 07:30:00,H140,0.04,150,240,0.62,24,Occupied,Computer,15,ON,Hall,Autumn,Tuesday,7,No,0,Low,Work,Cloudy,26,78,0.28,0.03,0
2024-12-30 08:00:00,H057,1.2,1200,230,5.22,22,Partial,Microwave,60,ON,Bedroom,Autumn,Wednesday,8,No,0,Medium,Cooking,Normal,22,47,8.4,0.98,0
